formula,Crystal System,band_gap_calculated (eV)
Nd10(SiGe)3,Hexagonal,0
Nd10US16,Tetragonal,0
Nd11In9Ni4,Orthorhombic,0
Nd11In9Pd4,Orthorhombic,0
Nd11Ti16O48,Orthorhombic,0
Nd12(MnC3)5,Hexagonal,0
Nd12(OsC3)5,Hexagonal,0
Nd12(ReC3)5,Hexagonal,0
Nd12C6I17,Monoclinic,0
Nd12Co6Sn,Cubic,0
Nd12Cu6O25,Monoclinic,0
Nd12InCo6,Cubic,0
Nd12InNi6,Cubic,0
Nd12InPt7,Tetragonal,0
Nd12Ni6Pb,Cubic,0
Nd12Ni6Sn,Cubic,0
Nd13(B2O13)2,Monoclinic,0
Nd14Zn43Sn3,Monoclinic,0
Nd15(B3C10)2,Triclinic,0
Nd15Ge9C,Hexagonal,0
Nd15Si7Ni2,Orthorhombic,0
Nd16Zr16O49,Triclinic,0
Nd18Mn49Ni20,Trigonal,0
Nd19Ti20O60,Triclinic,0
Nd2(Al3Co)3,Orthorhombic,0
Nd2(Al3Ir)3,Orthorhombic,0
Nd2(Al3Rh)3,Orthorhombic,0
Nd2(AsRh)3,Tetragonal,0
Nd2(CoCu)5,Orthorhombic,0
Nd2(CoNi)5,Orthorhombic,0
Nd2(CuAg)5,Orthorhombic,0
Nd2(CuSn)3,Tetragonal,0
Nd2(Fe7B2)3,Cubic,0
Nd2(Ga3Co)3,Orthorhombic,0
Nd2(Ga3Ru)3,Orthorhombic,0
Nd2(GeIr)3,Tetragonal,0
Nd2(InCu3)3,Orthorhombic,0
Nd2(InSn)3,Orthorhombic,0
Nd2(Mo3Se4)5,Triclinic,0
Nd2(PRh)3,Tetragonal,0
Nd2(ReB2)3,Monoclinic,0
Nd2(SiIr)3,Tetragonal,0
Nd2(SiPt)3,Tetragonal,0
Nd2(Zn2Ge)3,Hexagonal,0
Nd2(ZnGe2)3,Orthorhombic,0
Nd20(Si3Ru)3,Orthorhombic,0
Nd20Mn19O60,Triclinic,0
Nd23Cd4Ir7,Hexagonal,0
Nd23Cd4Ni7,Hexagonal,0
Nd23Cd4Pt7,Hexagonal,0
Nd23Cd4Rh7,Hexagonal,0
Nd23Cd4Ru7,Hexagonal,0
Nd23Mg4Ni7,Hexagonal,0
Nd23Mg4Pt7,Hexagonal,0
Nd23Mg4Rh7,Hexagonal,0
Nd23Mg4Ru7,Hexagonal,0
Nd25(B7C13)2,Monoclinic,0
Nd25Ni49P33,Hexagonal,0
Nd26Ga7Co10,Tetragonal,0
Nd2AgHg,Cubic,0
Nd2AgIr,Cubic,0
Nd2AgRu,Cubic,0
Nd2Al2Fe15,Trigonal,0
Nd2Al3Ga,Trigonal,0
Nd2Al3Ga,Orthorhombic,0
Nd2Al3Ge,Orthorhombic,0
Nd2Al3Ge4,Orthorhombic,0
Nd2AlCo2,Orthorhombic,0
Nd2AlGe6,Monoclinic,0
Nd2AlNi2,Orthorhombic,0
Nd2BC,Monoclinic,0
Nd2BiN,Tetragonal,0
Nd2BiO2,Tetragonal,0
Nd2Br2O,Tetragonal,0
Nd2Cd2O5,Tetragonal,0
Nd2CdAg,Cubic,0
Nd2CdAu2,Tetragonal,0
Nd2CdCu2,Orthorhombic,0
Nd2CdCu2,Tetragonal,0
Nd2CdGe2,Tetragonal,0
Nd2CdHg,Cubic,0
Nd2CdIn,Cubic,0
Nd2CdNi2,Tetragonal,0
Nd2CdPd2,Tetragonal,0
Nd2CdRh2,Tetragonal,0
Nd2CdSb4,Tetragonal,0
Nd2Cl2O,Tetragonal,0
Nd2Co12P7,Hexagonal,0
Nd2Co14B,Tetragonal,0
Nd2Co17N2,Monoclinic,0
Nd2Co19Si3,Monoclinic,0
Nd2Co23B3,Cubic,0
Nd2Co2I,Hexagonal,0
Nd2Co3Ge5,Monoclinic,0
Nd2Co3Ge5,Orthorhombic,0
Nd2Co5B2,Hexagonal,0
Nd2Co7B3,Hexagonal,0
Nd2CoO4,Tetragonal,0
Nd2CoSb4,Tetragonal,0
Nd2CoSi3,Hexagonal,0
Nd2CoSn4,Orthorhombic,0
Nd2Cr2O5,Tetragonal,0
Nd2Cu2O5,Orthorhombic,0
Nd2Cu2O5,Monoclinic,0
Nd2Cu4Sn5,Tetragonal,0
Nd2CuGe6,Orthorhombic,0
Nd2CuIr,Cubic,0
Nd2CuO4,Orthorhombic,0
Nd2CuO4,Tetragonal,0
Nd2CuO4,Monoclinic,0
Nd2CuO4,Tetragonal,0
Nd2CuRu,Cubic,0
Nd2CuTe4,Monoclinic,0
Nd2Fe12P7,Hexagonal,0
Nd2Fe14B,Tetragonal,0
Nd2Fe14B,Tetragonal,0
Nd2Fe14C,Tetragonal,0
Nd2Fe14C,Tetragonal,0
Nd2Fe14Si3,Monoclinic,0
Nd2Fe15Co2,Trigonal,0
Nd2Fe15Si2,Trigonal,0
Nd2Fe17C,Monoclinic,0
Nd2Fe17C3,Trigonal,0
Nd2Fe17H3,Trigonal,0
Nd2Fe17N2,Monoclinic,0
Nd2Fe17N3,Trigonal,0
Nd2Fe23B3,Cubic,0
Nd2Fe4Co13,Trigonal,0
Nd2FeGe4,Orthorhombic,0
Nd2FeSb4,Tetragonal,0
Nd2FeSi3,Hexagonal,0
Nd2Ga12Ni,Tetragonal,0
Nd2Ga12Pd,Tetragonal,0
Nd2Ga2Co15,Trigonal,0
Nd2Ga2Fe15,Trigonal,0
Nd2Ga3Cu,Trigonal,0
Nd2Ga5Au3,Tetragonal,0
Nd2Ga5Cu3,Tetragonal,0
Nd2Ga7Pd,Tetragonal,0
Nd2GaAg,Cubic,0
Nd2GaCo2,Orthorhombic,0
Nd2GaNi2,Orthorhombic,0
Nd2Ge2Ir,Monoclinic,0
Nd2Ge2Ru,Monoclinic,0
Nd2Ge3Ir,Orthorhombic,0
Nd2Ge3Pd,Orthorhombic,0
Nd2Ge3Pt,Orthorhombic,0
Nd2Ge3Rh,Orthorhombic,0
Nd2Ge5Ir3,Orthorhombic,0
Nd2Ge5Rh3,Monoclinic,0
Nd2Ge5Rh3,Orthorhombic,0
Nd2Ge6Pd,Orthorhombic,0
Nd2HgPb,Cubic,0
Nd2Ho2O5,Tetragonal,0
Nd2In3Cu,Trigonal,0
Nd2In3Cu,Orthorhombic,0
Nd2In3Ni,Orthorhombic,0
Nd2In8Co,Tetragonal,0
Nd2In8Pd,Tetragonal,0
Nd2InAg,Cubic,0
Nd2InAu2,Tetragonal,0
Nd2InGe2,Tetragonal,0
Nd2InHg,Cubic,0
Nd2InNi2,Orthorhombic,0
Nd2InNi2,Tetragonal,0
Nd2InPd2,Tetragonal,0
Nd2InRh2,Tetragonal,0
Nd2Ir2O7,Cubic,0
Nd2IrAu,Cubic,0
Nd2IrPd,Cubic,0
Nd2IrRh,Cubic,0
Nd2IrRu,Cubic,0
Nd2MgAl,Cubic,0
Nd2MgCd,Cubic,0
Nd2MgCu2,Tetragonal,0
Nd2MgGe2,Tetragonal,0
Nd2MgIn,Cubic,0
Nd2MgNi2,Tetragonal,0
Nd2MgSi2,Tetragonal,0
Nd2MgTl,Cubic,0
Nd2Mn17C2,Monoclinic,0
Nd2Mn22C3,Monoclinic,0
Nd2Mn5Co12,Hexagonal,0
Nd2MnSi2,Tetragonal,0
Nd2Mo2O7,Cubic,0
Nd2Mo2O7,Tetragonal,0
Nd2MoC2,Tetragonal,0
Nd2Ni12As7,Hexagonal,0
Nd2Ni12P5,Monoclinic,0
Nd2Ni12P7,Hexagonal,0
Nd2Ni2Sn,Orthorhombic,0
Nd2Ni5B4,Monoclinic,0
Nd2Ni7P4,Orthorhombic,0
Nd2NiB10,Orthorhombic,0
Nd2NiGe3,Hexagonal,0
Nd2NiGe6,Orthorhombic,0
Nd2NiIr,Cubic,0
Nd2NiO4,Tetragonal,0
Nd2NiO4,Tetragonal,0
Nd2NiO4,Tetragonal,0
Nd2P3Au,Monoclinic,0
Nd2P7Rh12,Trigonal,0
Nd2Pd2Pb,Tetragonal,0
Nd2PdO4,Tetragonal,0
Nd2PdO4,Cubic,0
Nd2PdRu3,Trigonal,0
Nd2Re3Si5,Tetragonal,0
Nd2ReC2,Orthorhombic,0
Nd2Ru2O7,Cubic,0
Nd2S2F,Tetragonal,0
Nd2Sb3Pd,Tetragonal,0
Nd2Sb4Ir3,Orthorhombic,0
Nd2SbO2,Orthorhombic,0
Nd2SbO2,Tetragonal,0
Nd2ScSi2,Tetragonal,0
Nd2Se2F,Tetragonal,0
Nd2Si3Ag,Orthorhombic,0
Nd2Si3Ni,Hexagonal,0
Nd2Si3Pd,Hexagonal,0
Nd2Si3Pd,Hexagonal,0
Nd2Si3Rh,Hexagonal,0
Nd2Si3Rh,Hexagonal,0
Nd2Si3Rh,Hexagonal,0
Nd2Si5Ni3,Orthorhombic,0
Nd2Si5Rh3,Orthorhombic,0
Nd2SmS4,Tetragonal,0
Nd2Sn2O7,Cubic,0
Nd2Sn4Pd,Orthorhombic,0
Nd2Sn4Rh,Orthorhombic,0
Nd2Sn4Ru,Orthorhombic,0
Nd2SnHg,Cubic,0
Nd2SnS5,Orthorhombic,0
Nd2Ta6O19,Hexagonal,0
Nd2Tc2O7,Cubic,0
Nd2TiFe16,Trigonal,0
Nd2TiGe2,Tetragonal,0
Nd2TlAg,Cubic,0
Nd2TlCd,Cubic,0
Nd2TlHg,Cubic,0
Nd2TlIn,Cubic,0
Nd2US5,Orthorhombic,0
Nd2USe4,Tetragonal,0
Nd2UTe4,Tetragonal,0
Nd2UTe5,Orthorhombic,0
Nd2V2O7,Cubic,0
Nd2WC2,Tetragonal,0
Nd2Zn15Ge2,Trigonal,0
Nd2Zn5Pb,Orthorhombic,0
Nd2Zn5Sn,Orthorhombic,0
Nd2ZnAg,Cubic,0
Nd2ZnGa,Cubic,0
Nd2ZnHg,Cubic,0
Nd2ZnIn,Cubic,0
Nd2ZnIr,Cubic,0
Nd2ZnRu,Cubic,0
Nd2ZnSb4,Tetragonal,0
Nd2Zr2O7,Cubic,0
Nd3(AgGe)4,Orthorhombic,0
Nd3(AgSn)4,Orthorhombic,0
Nd3(Al3Os)4,Hexagonal,0
Nd3(Al3Ru)4,Hexagonal,0
Nd3(BN2)2,Orthorhombic,0
Nd3(Co2Sn)4,Hexagonal,0
Nd3(CuGe)4,Orthorhombic,0
Nd3(CuSn)4,Orthorhombic,0
Nd3(Ga2Si)2,Orthorhombic,0
Nd3(GaNi3)2,Cubic,0
Nd3(GaSi2)2,Orthorhombic,0
Nd3(Ge3Pt2)2,Orthorhombic,0
Nd3(GeRh)2,Orthorhombic,0
Nd3(GeRu)2,Orthorhombic,0
Nd3(MnSn)4,Orthorhombic,0
Nd3(P3Pd10)2,Cubic,0
Nd3(Si3Pd10)2,Cubic,0
Nd3(SiNi3)2,Cubic,0
Nd3(SnPd)5,Monoclinic,0
Nd3AlC,Cubic,0
Nd3AlN,Cubic,0
Nd3AlNi8,Hexagonal,0
Nd3Co11B4,Hexagonal,0
Nd3Co13B2,Hexagonal,0
Nd3Co4Sn13,Cubic,0
Nd3Co6Sn5,Orthorhombic,0
Nd3CoGe2,Orthorhombic,0
Nd3ErFe34,Monoclinic,0
Nd3Fe3Sb7,Hexagonal,0
Nd3Ga10Ni,Orthorhombic,0
Nd3GaC,Cubic,0
Nd3GaCo3,Orthorhombic,0
Nd3GaN,Cubic,0
Nd3Ge13Ir4,Cubic,0
Nd3Ge13Os4,Cubic,0
Nd3Ge13Rh4,Cubic,0
Nd3Ge13Ru4,Cubic,0
Nd3HfSb5,Hexagonal,0
Nd3In4Ge,Tetragonal,0
Nd3InC,Cubic,0
Nd3InC,Cubic,0
Nd3InN,Cubic,0
Nd3InN,Cubic,0
Nd3IrO7,Monoclinic,0
Nd3IrO7,Orthorhombic,0
Nd3MnBi5,Hexagonal,0
Nd3NbSb5,Hexagonal,0
Nd3Ni13B2,Hexagonal,0
Nd3Ni2Sn7,Orthorhombic,0
Nd3Ni3Bi4,Cubic,0
Nd3Ni7P5,Monoclinic,0
Nd3NiGe2,Orthorhombic,0
Nd3NiSn7,Orthorhombic,0
Nd3OsO7,Orthorhombic,0
Nd3PbC,Cubic,0
Nd3PbN,Cubic,0
Nd3PbN,Cubic,0
Nd3ReO7,Orthorhombic,0
Nd3RuO7,Orthorhombic,0
Nd3Sb4Pt7,Monoclinic,0
Nd3Sb5Pd6,Orthorhombic,0
Nd3Si11Pt23,Cubic,0
Nd3Si3Ni,Orthorhombic,0
Nd3Si4Ni29,Tetragonal,0
Nd3Sn13Ir4,Cubic,0
Nd3Sn13Rh4,Cubic,0
Nd3Sn5Au6,Orthorhombic,0
Nd3SnC,Cubic,0
Nd3SnN,Cubic,0
Nd3SnN,Cubic,0
Nd3Ti4O12,Orthorhombic,0
Nd3Ti4O12,Orthorhombic,0
Nd3TiSb5,Hexagonal,0
Nd3TlC,Cubic,0
Nd3TlN,Cubic,0
Nd3TlTe6,Orthorhombic,0
Nd3ZrSb5,Hexagonal,0
Nd4(ErS2)11,Monoclinic,0
Nd4(FeB2)3,Trigonal,0
Nd4(LuS2)11,Monoclinic,0
Nd4(TmS2)11,Monoclinic,0
Nd4CdIr,Cubic,0
Nd4Co3Ge8,Orthorhombic,0
Nd4Co3O10,Monoclinic,0
Nd4CrS7,Hexagonal,0
Nd4CrS7,Hexagonal,0
Nd4Cu3Ni,Monoclinic,0
Nd4Fe29Si5,Triclinic,0
Nd4FeSn8,Orthorhombic,0
Nd4Ga17Ni2,Orthorhombic,0
Nd4Ga18Ni,Tetragonal,0
Nd4Ge3Rh4,Monoclinic,0
Nd4In21Pd10,Monoclinic,0
Nd4In5S13,Orthorhombic,0
Nd4In8Ni7,Orthorhombic,0
Nd4Mg3Co2,Monoclinic,0
Nd4Mg7Ge6,Monoclinic,0
Nd4MgCo,Cubic,0
Nd4MgIr,Cubic,0
Nd4MgNi,Cubic,0
Nd4MgPt,Cubic,0
Nd4MgRh,Cubic,0
Nd4MgRu,Cubic,0
Nd4MnSn8,Orthorhombic,0
Nd4Mo31O56,Triclinic,0
Nd4Ni3O10,Monoclinic,0
Nd4Ni3O10,Monoclinic,0
Nd4Ni3O8,Tetragonal,0
Nd4O3F7,Monoclinic,0
Nd4Os6O19,Cubic,0
Nd4Rh6Pb19,Cubic,0
Nd4Sn8Ir,Orthorhombic,0
Nd4Zn3Au5,Monoclinic,0
Nd5(FeB)18,Orthorhombic,0
Nd5(FeB3)2,Trigonal,0
Nd5(In2Pt)2,Orthorhombic,0
Nd5(MnB3)2,Trigonal,0
Nd5Co19B6,Hexagonal,0
Nd5Co21B4,Hexagonal,0
Nd5CoSi2,Orthorhombic,0
Nd5Cu5O13,Monoclinic,0
Nd5Cu5O13,Tetragonal,0
Nd5CuBi3,Hexagonal,0
Nd5ErS8,Tetragonal,0
Nd5Ge3C,Hexagonal,0
Nd5Ge3O13,Hexagonal,0
Nd5In11Ni6,Orthorhombic,0
Nd5MgAl4,Tetragonal,0
Nd5Mo3O16,Cubic,0
Nd5P12Ru19,Hexagonal,0
Nd5Si3B,Hexagonal,0
Nd5Si3C,Hexagonal,0
Nd5Si3O13,Hexagonal,0
Nd5Si9Au,Orthorhombic,0
Nd5Sn15Rh8,Monoclinic,0
Nd5Ti5O17,Monoclinic,0
Nd6Al3Fe11,Tetragonal,0
Nd6Al43Cr4,Hexagonal,0
Nd6Al43Mo4,Hexagonal,0
Nd6Al43V4,Hexagonal,0
Nd6Al43W4,Hexagonal,0
Nd6Al5Fe9,Tetragonal,0
Nd6AlFe13,Tetragonal,0
Nd6Cd5Si7,Monoclinic,0
Nd6CdFe13,Tetragonal,0
Nd6Co2Sn,Orthorhombic,0
Nd6Co5Ge2,Orthorhombic,0
Nd6Fe13Ag,Tetragonal,0
Nd6Fe13As,Tetragonal,0
Nd6Fe13Au,Tetragonal,0
Nd6Fe13Bi,Tetragonal,0
Nd6Fe13Cu,Tetragonal,0
Nd6Fe13Ge,Tetragonal,0
Nd6Fe13Hg,Tetragonal,0
Nd6Fe13Pb,Tetragonal,0
Nd6Fe13Sb,Tetragonal,0
Nd6Fe13Si,Tetragonal,0
Nd6Fe13Sn,Tetragonal,0
Nd6Ga3Fe11,Tetragonal,0
Nd6GaFe13,Tetragonal,0
Nd6I8O45,Orthorhombic,0
Nd6In22Pt13,Monoclinic,0
Nd6InFe13,Tetragonal,0
Nd6Mg23C,Cubic,0
Nd6Mn16Ni7,Cubic,0
Nd6N8O33,Triclinic,0
Nd6Nb4Al43,Hexagonal,0
Nd6Nb5S16,Orthorhombic,0
Nd6Ni20P13,Hexagonal,0
Nd6Ni2Sn,Orthorhombic,0
Nd6Si3Ni2,Monoclinic,0
Nd6Si4Ni7,Orthorhombic,0
Nd6Ta4Al43,Hexagonal,0
Nd6Ti4Al43,Hexagonal,0
Nd6TlFe13,Tetragonal,0
Nd6Zn4Pd13,Cubic,0
Nd6ZnFe13,Tetragonal,0
Nd7(BrO6)3,Hexagonal,0
Nd7Al7Co6,Tetragonal,0
Nd8(Ga16Cu)3,Tetragonal,0
Nd8Ga3Co,Hexagonal,0
Nd8Ni18P11,Hexagonal,0
Nd8Re11O38,Triclinic,0
Nd8Sb14Rh17,Tetragonal,0
Nd9(Ni13P6)2,Hexagonal,0
Nd9Mn10O30,Triclinic,0
Nd9Ni24Sn49,Monoclinic,0
Nd9Ti10O30,Triclinic,0
NdAgAs2,Tetragonal,0
NdAgAs2,Orthorhombic,0
NdAgAu2,Cubic,0
NdAgHg2,Cubic,0
NdAgPb,Trigonal,0
NdAgPb,Hexagonal,0
NdAgSn,Trigonal,0
NdAgSn,Hexagonal,0
NdAl11O18,Triclinic,0
NdAl2Cu9,Tetragonal,0
NdAl2Ni,Orthorhombic,0
NdAl2Pt3,Hexagonal,0
NdAl3Cu,Tetragonal,0
NdAl3Ni2,Hexagonal,0
NdAl3Pd2,Hexagonal,0
NdAl4Co,Orthorhombic,0
NdAl4Ni,Orthorhombic,0
NdAl7Au3,Trigonal,0
NdAlAg2,Cubic,0
NdAlAu,Orthorhombic,0
NdAlCo4,Hexagonal,0
NdAlCu,Hexagonal,0
NdAlCu4,Hexagonal,0
NdAlGa,Hexagonal,0
NdAlNi,Hexagonal,0
NdAlNi4,Orthorhombic,0
NdAlNi4,Hexagonal,0
NdAlPd,Hexagonal,0
NdAlPd2,Orthorhombic,0
NdAlPt,Orthorhombic,0
NdAlRh,Orthorhombic,0
NdAlSi,Hexagonal,0
NdAlSi,Tetragonal,0
NdAlSi2,Trigonal,0
NdAlSn,Hexagonal,0
NdAs2Au,Orthorhombic,0
NdAs2Pd3,Monoclinic,0
NdAsO2,Tetragonal,0
NdAsPd,Trigonal,0
NdAsPd,Hexagonal,0
NdAsPd,Hexagonal,0
NdAsS,Orthorhombic,0
NdB2Ir3,Hexagonal,0
NdB2Rh3,Hexagonal,0
NdB2Ru3,Hexagonal,0
NdB4Rh7,Orthorhombic,0
NdBC,Orthorhombic,0
NdBPd3,Cubic,0
NdBPt2,Hexagonal,0
NdBPt3,Tetragonal,0
NdBPt4,Hexagonal,0
NdBRh3,Cubic,0
NdBeCu4,Hexagonal,0
NdBeO3,Cubic,0
NdBiAu2,Cubic,0
NdBiO3,Cubic,0
NdBiRh,Orthorhombic,0
NdCO4,Orthorhombic,0
NdCO4,Hexagonal,0
NdCd2Pd,Orthorhombic,0
NdCdAg2,Cubic,0
NdCdAu,Hexagonal,0
NdCdAu2,Cubic,0
NdCdGa,Hexagonal,0
NdCdHg2,Cubic,0
NdCdIn,Trigonal,0
NdCdNi4,Cubic,0
NdCdPd,Hexagonal,0
NdCdPd2,Cubic,0
NdCo3P2,Orthorhombic,0
NdCo4B,Hexagonal,0
NdCo5P3,Orthorhombic,0
NdCo9Si2,Tetragonal,0
NdCo9Si4,Tetragonal,0
NdCoC2,Monoclinic,0
NdCoGe,Tetragonal,0
NdCoGe2,Orthorhombic,0
NdCoGe3,Tetragonal,0
NdCoO3,Orthorhombic,0
NdCoP,Tetragonal,0
NdCoRu,Orthorhombic,0
NdCoSb2,Tetragonal,0
NdCoSb3,Orthorhombic,0
NdCoSi,Tetragonal,0
NdCoSi2,Orthorhombic,0
NdCoSi3,Tetragonal,0
NdCr2O2,Tetragonal,0
NdCrGe3,Hexagonal,0
NdCrS3,Orthorhombic,0
NdCrSb3,Orthorhombic,0
NdCrSe3,Orthorhombic,0
NdCu3Pd2,Orthorhombic,0
NdCu4Ag,Cubic,0
NdCu4Pd,Trigonal,0
NdCu5Sn,Orthorhombic,0
NdCu9Sn4,Tetragonal,0
NdCuAg,Monoclinic,0
NdCuGe,Hexagonal,0
NdCuGe2,Orthorhombic,0
NdCuNi4,Orthorhombic,0
NdCuSb2,Tetragonal,0
NdCuSi,Hexagonal,0
NdCuSi,Hexagonal,0
NdCuSn,Hexagonal,0
NdCuSn,Hexagonal,0
NdDyC4,Monoclinic,0
NdDyIn2,Cubic,0
NdDyMg2,Cubic,0
NdDyTl2,Cubic,0
NdDyZn2,Cubic,0
NdEr3Fe34,Hexagonal,0
NdEr3Fe34,Monoclinic,0
NdErFe17,Trigonal,0
NdErFe17,Hexagonal,0
NdErIn2,Cubic,0
NdErMg2,Cubic,0
NdErTl2,Cubic,0
NdErZn2,Cubic,0
NdEuAg2,Cubic,0
NdEuB12,Cubic,0
NdEuHg2,Cubic,0
NdFeCu,Orthorhombic,0
NdFeGe,Hexagonal,0
NdFeGe2,Orthorhombic,0
NdFeNi4,Hexagonal,0
NdFeO3,Orthorhombic,0
NdFeRu,Orthorhombic,0
NdFeSb3,Orthorhombic,0
NdFeSb3,Orthorhombic,0
NdFeSi,Orthorhombic,0
NdFeSi,Tetragonal,0
NdFeSi2,Orthorhombic,0
NdGa2Co3,Hexagonal,0
NdGa2Co3,Hexagonal,0
NdGa2Ni,Orthorhombic,0
NdGa2Ni3,Hexagonal,0
NdGa2Pt3,Hexagonal,0
NdGa3Ag,Tetragonal,0
NdGa3Au,Tetragonal,0
NdGa3Cu,Tetragonal,0
NdGa3Ni,Tetragonal,0
NdGa3Ni,Tetragonal,0
NdGa3Pd,Tetragonal,0
NdGa3Pt,Tetragonal,0
NdGa4Co9,Tetragonal,0
NdGa4Ni,Orthorhombic,0
NdGa4Os,Orthorhombic,0
NdGa7Fe5,Orthorhombic,0
NdGaAu2,Cubic,0
NdGaCo,Orthorhombic,0
NdGaCo4,Hexagonal,0
NdGaCo4,Hexagonal,0
NdGaNi,Orthorhombic,0
NdGaO3,Cubic,0
NdGaPd,Orthorhombic,0
NdGaPd2,Orthorhombic,0
NdGaPt,Orthorhombic,0
NdGaSi,Tetragonal,0
NdGdHg2,Cubic,0
NdGdIr2,Cubic,0
NdGe2Ir,Orthorhombic,0
NdGe2Pd,Orthorhombic,0
NdGe2Pt,Orthorhombic,0
NdGe2Rh,Orthorhombic,0
NdGeAu,Hexagonal,0
NdGeIr,Orthorhombic,0
NdGeO3,Cubic,0
NdGePd2,Orthorhombic,0
NdGePt,Monoclinic,0
NdGeRh,Orthorhombic,0
NdGeRu,Tetragonal,0
NdHfO14,Cubic,0
NdHgAu2,Cubic,0
NdHoAl4,Cubic,0
NdHoIn2,Cubic,0
NdHoMg2,Cubic,0
NdHoTl2,Cubic,0
NdHoZn2,Cubic,0
NdIn2Cu9,Tetragonal,0
NdIn2Ir,Orthorhombic,0
NdIn2Ni,Orthorhombic,0
NdIn2Ni9,Tetragonal,0
NdIn2Rh,Orthorhombic,0
NdIn3Pt,Cubic,0
NdIn4Ni,Orthorhombic,0
NdIn5Co,Tetragonal,0
NdIn5Rh,Tetragonal,0
NdIn7Cu5,Orthorhombic,0
NdInAg2,Cubic,0
NdInAu,Hexagonal,0
NdInAu2,Cubic,0
NdInCo2,Orthorhombic,0
NdInCu,Hexagonal,0
NdInCu2,Cubic,0
NdInNi,Hexagonal,0
NdInNi,Hexagonal,0
NdInNi2,Orthorhombic,0
NdInNi4,Cubic,0
NdInPd,Monoclinic,0
NdInPd,Trigonal,0
NdInPd,Hexagonal,0
NdInPd,Hexagonal,0
NdInPd2,Cubic,0
NdInPt,Hexagonal,0
NdInPt4,Cubic,0
NdInRh,Hexagonal,0
NdInRh2,Cubic,0
NdLuIn2,Cubic,0
NdLuMg2,Cubic,0
NdLuTl2,Cubic,0
NdMg2Ag,Cubic,0
NdMg2Cu9,Hexagonal,0
NdMg2Ni9,Trigonal,0
NdMg5Ni,Orthorhombic,0
NdMgAg,Hexagonal,0
NdMgAg2,Cubic,0
NdMgAu,Hexagonal,0
NdMgAu2,Cubic,0
NdMgCd2,Cubic,0
NdMgCu4,Cubic,0
NdMgGa,Hexagonal,0
NdMgHg2,Cubic,0
NdMgIn,Hexagonal,0
NdMgNi4,Cubic,0
NdMgO3,Cubic,0
NdMgPd,Hexagonal,0
NdMgPt,Hexagonal,0
NdMgRh,Orthorhombic,0
NdMgSe3,Monoclinic,0
NdMgSe3,Trigonal,0
NdMgSi2,Tetragonal,0
NdMgSn,Tetragonal,0
NdMgTl,Hexagonal,0
NdMgTl2,Cubic,0
NdMgZn2,Cubic,0
NdMn7O12,Cubic,0
NdMnB4,Orthorhombic,0
NdMnGe,Tetragonal,0
NdMnIn,Hexagonal,0
NdMnO3,Monoclinic,0
NdMnO3,Monoclinic,0
NdMnSi,Tetragonal,0
NdMnSi2,Orthorhombic,0
NdMo5O8,Monoclinic,0
NdMoO2,Tetragonal,0
NdNO6,Monoclinic,0
NdNb4O12,Orthorhombic,0
NdNbO2,Tetragonal,0
NdNi4B,Orthorhombic,0
NdNi4B,Hexagonal,0
NdNi5Sn,Hexagonal,0
NdNiAs,Hexagonal,0
NdNiAs,Hexagonal,0
NdNiB4,Tetragonal,0
NdNiC2,Orthorhombic,0
NdNiGe,Orthorhombic,0
NdNiGe2,Orthorhombic,0
NdNiGe3,Orthorhombic,0
NdNiO2,Tetragonal,0
NdNiO3,Orthorhombic,0
NdNiP,Hexagonal,0
NdNiRu,Orthorhombic,0
NdNiSb,Hexagonal,0
NdNiSb2,Tetragonal,0
NdNiSb3,Orthorhombic,0
NdNiSn,Orthorhombic,0
NdNpO3,Cubic,0
NdOsO4,Orthorhombic,0
NdPIr,Tetragonal,0
NdPPd,Hexagonal,0
NdPbAu,Hexagonal,0
NdPbAu2,Cubic,0
NdPd2Pb,Cubic,0
NdPd3S4,Cubic,0
NdReO3,Cubic,0
NdRh3C,Cubic,0
NdRhC2,Orthorhombic,0
NdSb2Au,Tetragonal,0
NdSb2Pd,Tetragonal,0
NdSb2Pd,Tetragonal,0
NdSbAu,Hexagonal,0
NdSbIr,Orthorhombic,0
NdSbO3,Cubic,0
NdSbPd,Hexagonal,0
NdSbPd,Orthorhombic,0
NdSbPt,Hexagonal,0
NdSbSe,Orthorhombic,0
NdSbTe,Tetragonal,0
NdScGe,Tetragonal,0
NdScSb,Tetragonal,0
NdScSi,Tetragonal,0
NdScSi,Tetragonal,0
NdSi2Ag,Orthorhombic,0
NdSi2Ir3,Orthorhombic,0
NdSi2Ni,Orthorhombic,0
NdSi2Ni9,Tetragonal,0
NdSi2Rh,Orthorhombic,0
NdSi2Rh3,Orthorhombic,0
NdSi2Rh3,Hexagonal,0
NdSi2Ru,Monoclinic,0
NdSi2Ru3,Hexagonal,0
NdSi3Ir,Tetragonal,0
NdSi3Os,Tetragonal,0
NdSi3Rh,Tetragonal,0
NdSi3Ru,Tetragonal,0
NdSiAg,Hexagonal,0
NdSiGe,Orthorhombic,0
NdSiIr,Cubic,0
NdSiNi,Tetragonal,0
NdSiNi4,Orthorhombic,0
NdSiO4,Tetragonal,0
NdSiPd,Orthorhombic,0
NdSiPd2,Orthorhombic,0
NdSiPt,Tetragonal,0
NdSiPt3,Tetragonal,0
NdSiRu,Tetragonal,0
NdSmFe17,Trigonal,0
NdSmHg2,Cubic,0
NdSmIn2,Cubic,0
