formula,Crystal System,band_gap_calculated (eV)
MgNi5,Trigonal,0
MgNp3,Cubic,0
MgNp3,Tetragonal,0
MgO,Cubic,3.189733333
MgO,Hexagonal,2.143583333
MgO,Monoclinic,3.0226
MgO,Orthorhombic,3.12825
MgO,Triclinic,2.10755
MgO,Trigonal,3.6531
MgO2,Cubic,3.734
MgO2,Monoclinic,0
MgO2,Triclinic,0.4126
MgO2,Trigonal,2.3801
MgOs,Orthorhombic,0
MgOs3,Hexagonal,0
MgP,Trigonal,0
MgP4,Monoclinic,0.7289
MgPa3,Tetragonal,0
MgPb,Monoclinic,0
MgPb,Orthorhombic,0
MgPb2,Hexagonal,0
MgPb2,Monoclinic,0
MgPb2,Orthorhombic,0
MgPb3,Hexagonal,0
MgPb3,Tetragonal,0
MgPb5,Monoclinic,0
MgPb5,Orthorhombic,0
MgPb5,Trigonal,0
MgPd,Cubic,0
MgPd2,Orthorhombic,0
MgPd3,Cubic,0
MgPd3,Hexagonal,0
MgPd3,Tetragonal,0
MgPd3,Trigonal,0
MgPd5,Hexagonal,0
MgPd5,Trigonal,0
MgPt,Cubic,0
MgPt2,Hexagonal,0
MgPt2,Monoclinic,0
MgPt3,Cubic,0
MgPt5,Hexagonal,0
MgPt5,Monoclinic,0
MgPt5,Orthorhombic,0
MgPt7,Cubic,0
MgRe3,Cubic,0
MgRh,Cubic,0
MgRh3,Orthorhombic,0
MgRh5,Monoclinic,0
MgS,Cubic,3.0633
MgS,Hexagonal,0
MgS2,Orthorhombic,0
MgS2,Trigonal,1.1337
MgS3,Orthorhombic,0
MgSb,Cubic,0
MgSb,Hexagonal,0
MgSb,Monoclinic,0
MgSb,Orthorhombic,0
MgSb,Tetragonal,0
MgSb,Trigonal,0
MgSb2,Monoclinic,0
MgSb2,Orthorhombic,0
MgSb3,Orthorhombic,0
MgSc,Cubic,0
MgSc,Orthorhombic,0
MgSc2,Monoclinic,0
MgSc2,Orthorhombic,0
MgSc3,Hexagonal,0
MgSc3,Orthorhombic,0
MgSc5,Orthorhombic,0
MgSe,Cubic,2.15425
MgSe,Hexagonal,2.5765
MgSe2,Cubic,1.9685
MgSi,Monoclinic,0
MgSi,Orthorhombic,0
MgSi,Tetragonal,0
MgSi,Triclinic,0
MgSi2,Monoclinic,0
MgSi2,Orthorhombic,0
MgSi2,Tetragonal,0
MgSi2,Triclinic,0
MgSi2,Trigonal,0
MgSi3,Hexagonal,0
MgSn,Cubic,0
MgSn,Hexagonal,0
MgSn,Monoclinic,0
MgSn,Orthorhombic,0
MgSn,Tetragonal,0
MgSn,Trigonal,0
MgSn2,Hexagonal,0
MgSn2,Monoclinic,0
MgSn2,Orthorhombic,0
MgSn2,Trigonal,0
MgSn3,Cubic,0
MgSn3,Hexagonal,0
MgSn3,Orthorhombic,0
MgSn3,Tetragonal,0
MgSn5,Hexagonal,0
MgSn5,Monoclinic,0
MgSn5,Orthorhombic,0
MgSn5,Trigonal,0
MgTa,Orthorhombic,0
MgTa3,Cubic,0
MgTa3,Hexagonal,0
MgTa3,Tetragonal,0
MgTe,Cubic,1.37285
MgTe,Hexagonal,1.67445
MgTe2,Cubic,1.1162
MgTi,Cubic,0
MgTi,Hexagonal,0
MgTi,Monoclinic,0
MgTi,Orthorhombic,0
MgTi,Trigonal,0
MgTi2,Hexagonal,0
MgTi2,Monoclinic,0
MgTi2,Orthorhombic,0
MgTi2,Trigonal,0
MgTi3,Cubic,0.0054
MgTi3,Hexagonal,0
MgTi3,Orthorhombic,0
MgTi3,Tetragonal,0
MgTi5,Hexagonal,0
MgTi5,Monoclinic,0
MgTi5,Orthorhombic,0
MgTl,Cubic,0
MgTl3,Cubic,0
MgTl3,Hexagonal,0
MgTl3,Tetragonal,0
MgU,Orthorhombic,0
MgW3,Hexagonal,0
MgZn,Cubic,0
MgZn,Hexagonal,0
MgZn,Monoclinic,0
MgZn,Orthorhombic,0
MgZn,Tetragonal,0
MgZn,Trigonal,0
MgZn2,Cubic,0
MgZn2,Hexagonal,0
MgZn2,Monoclinic,0
MgZn2,Orthorhombic,0
MgZn2,Trigonal,0
MgZn3,Cubic,0
MgZn3,Hexagonal,0
MgZn3,Orthorhombic,0
MgZn3,Tetragonal,0
MgZn5,Hexagonal,0
MgZn5,Monoclinic,0
MgZn5,Orthorhombic,0
MgZn5,Trigonal,0
MgZr,Cubic,0
MgZr,Hexagonal,0
MgZr,Orthorhombic,0
MgZr,Tetragonal,0
MgZr,Trigonal,0
MgZr2,Trigonal,0
MgZr3,Cubic,0
MgZr3,Hexagonal,0
MgZr3,Tetragonal,0
Mn11Ge8,Orthorhombic,0
Mn11Pd21,Tetragonal,0
Mn11Si19,Tetragonal,0.8909
Mn14Sb13,Monoclinic,0
Mn14Si23,Orthorhombic,0
Mn15O32,Monoclinic,0.0173
Mn15Si26,Tetragonal,0
Mn20O43,Triclinic,0.052
Mn21O40,Monoclinic,0.1296
Mn21O40,Tetragonal,0
Mn23As16,Triclinic,0
Mn23C6,Cubic,0
Mn27Sb26,Triclinic,0
Mn29H2,Monoclinic,0
Mn2Al3,Cubic,0
Mn2As,Tetragonal,0
Mn2Au,Tetragonal,0
Mn2Au5,Monoclinic,0
Mn2B,Tetragonal,0
Mn2F5,Monoclinic,0
Mn2F7,Monoclinic,0.455133333
Mn2F7,Triclinic,1.8052
Mn2Ga5,Tetragonal,0
Mn2Ge,Cubic,0
Mn2Ge,Hexagonal,0
Mn2Hg5,Tetragonal,0
Mn2N,Orthorhombic,0
Mn2N,Trigonal,0
Mn2Nb,Hexagonal,0
Mn2O3,Cubic,0
Mn2O3,Monoclinic,0.17555
Mn2O3,Orthorhombic,0.018025
Mn2O3,Tetragonal,0
Mn2O3,Triclinic,0.064
Mn2O3,Trigonal,0.1094
Mn2O5,Orthorhombic,0
Mn2O7,Monoclinic,1.8242
Mn2P,Hexagonal,0
Mn2P,Orthorhombic,0
Mn2S3,Trigonal,0
Mn2Sb,Cubic,0
Mn2Sb,Hexagonal,0
Mn2Sb,Tetragonal,0
Mn2Sn,Hexagonal,0
Mn3Al,Cubic,0
Mn3Al10,Hexagonal,0
Mn3As,Orthorhombic,0
Mn3As2,Monoclinic,0
Mn3As2,Orthorhombic,0
Mn3Au,Tetragonal,0
Mn3B4,Orthorhombic,0
Mn3Be,Hexagonal,0
Mn3Bi,Tetragonal,0
Mn3Bi,Trigonal,0
Mn3Br,Tetragonal,0
Mn3C,Orthorhombic,0
Mn3Cd,Cubic,0
Mn3Co,Hexagonal,0
Mn3Co,Orthorhombic,0
Mn3F10,Triclinic,0.0374
Mn3F8,Monoclinic,0.9143
Mn3Fe,Orthorhombic,0
Mn3Ga,Cubic,0
Mn3Ga,Hexagonal,0
Mn3Ga,Tetragonal,0
Mn3Ga,Trigonal,0
Mn3Ge,Cubic,0
Mn3Ge,Hexagonal,0
Mn3Ge,Trigonal,0
Mn3Ge5,Tetragonal,0
Mn3Hg,Cubic,0
Mn3I,Cubic,0
Mn3In,Trigonal,0
Mn3Ir,Hexagonal,0
Mn3Ir,Monoclinic,0
Mn3Ir,Orthorhombic,0
Mn3N2,Tetragonal,0
Mn3N2,Trigonal,0
Mn3N4,Hexagonal,0
Mn3N4,Orthorhombic,0
Mn3O4,Monoclinic,0
Mn3O4,Orthorhombic,0.16624
Mn3O4,Tetragonal,0.8135
Mn3Os,Hexagonal,0
Mn3P,Tetragonal,0
Mn3Pd5,Orthorhombic,0
Mn3Pt,Cubic,0
Mn3Pt,Hexagonal,0
Mn3Re,Cubic,0
Mn3Rh,Cubic,0
Mn3S,Cubic,0
Mn3Sb,Cubic,0
Mn3Sb,Hexagonal,0
Mn3Sb2,Hexagonal,0
Mn3Si,Cubic,0
Mn3Si,Tetragonal,0
Mn3Sn,Cubic,0
Mn3Sn,Hexagonal,0
Mn3Sn2,Orthorhombic,0
Mn3Te,Cubic,0
Mn3Te,Hexagonal,0
Mn3Tl,Cubic,0
Mn3Zn,Cubic,0
Mn3Zn,Tetragonal,0
Mn4Al11,Triclinic,0
Mn4Al19,Cubic,0
Mn4Al9,Orthorhombic,0
Mn4As3,Monoclinic,0
Mn4B,Orthorhombic,0
Mn4Cu,Trigonal,0
Mn4Ga,Trigonal,0
Mn4N,Cubic,0
Mn4Si7,Orthorhombic,0.7631
Mn4Si7,Tetragonal,0.7556
Mn5Al8,Trigonal,0
Mn5As4,Orthorhombic,0
Mn5C2,Monoclinic,0
Mn5Ge2,Hexagonal,0
Mn5Ge2,Orthorhombic,0
Mn5Ge3,Hexagonal,0
Mn5O7,Orthorhombic,0
Mn5O8,Monoclinic,0.5504
Mn5O8,Trigonal,0
Mn5Sb4,Hexagonal,0
Mn5Si2,Tetragonal,0
Mn5Si3,Hexagonal,0
Mn5Si3,Orthorhombic,0
Mn6C,Cubic,0
Mn6Ga29,Triclinic,0
Mn6Si7,Trigonal,0
Mn7C3,Orthorhombic,0
Mn7F16,Trigonal,1.4016
Mn7F18,Triclinic,0
Mn7Fe3,Monoclinic,0
Mn7O12,Cubic,0
Mn7Pd9,Tetragonal,0
Mn7Sb4,Hexagonal,0
Mn8Ga5,Cubic,0
Mn8O17,Triclinic,0.3141
Mn8Sn5,Orthorhombic,0
Mn9Au31,Tetragonal,0
Mn9O13,Monoclinic,0
MnAl,Cubic,0
MnAl,Tetragonal,0
MnAl12,Cubic,0
MnAl6,Orthorhombic,0
MnAs,Cubic,0
MnAs,Hexagonal,0
MnAs,Orthorhombic,0
MnAu,Cubic,0
MnAu,Tetragonal,0
MnAu2,Tetragonal,0
MnAu3,Cubic,0
MnAu3,Hexagonal,0
MnAu3,Trigonal,0
MnAu4,Tetragonal,0
MnAu4,Trigonal,0
MnB,Orthorhombic,0
MnB,Tetragonal,0
MnB2,Hexagonal,0
MnB4,Monoclinic,0.0053
MnB4,Orthorhombic,0
MnBe12,Tetragonal,0
MnBe2,Hexagonal,0
MnBe3,Cubic,0
MnBi,Hexagonal,0
MnBi,Orthorhombic,0
MnBi3,Cubic,0
MnBr2,Cubic,1.5334
MnBr2,Trigonal,1.5628
MnCd3,Cubic,0
MnCl2,Trigonal,1.7926
MnCo,Cubic,0
MnCo3,Cubic,0
MnCo3,Hexagonal,0
MnCr,Orthorhombic,0
MnCu3,Hexagonal,0
MnF2,Cubic,3.0911
MnF2,Orthorhombic,2.3648
MnF2,Tetragonal,2.90965
MnF3,Hexagonal,0
MnF3,Monoclinic,0.535475
MnF3,Orthorhombic,0.1108
MnF3,Tetragonal,0.356633333
MnF3,Trigonal,0.379266667
MnF4,Monoclinic,0.1966
MnF4,Orthorhombic,0.928
MnF4,Tetragonal,0.7531
MnF4,Triclinic,0
MnF4,Trigonal,0.1024
MnFe,Tetragonal,0
MnFe3,Hexagonal,0
MnFe3,Tetragonal,0
MnFe4,Orthorhombic,0
MnGa,Hexagonal,0
MnGa,Tetragonal,0
MnGa,Trigonal,0
MnGa4,Cubic,0
MnGa6,Orthorhombic,0
MnGe,Cubic,0
MnGe2,Tetragonal,0
MnGe3,Cubic,0
MnH,Hexagonal,0
MnHg,Cubic,0
MnHg3,Cubic,0
MnI2,Trigonal,1.1708
MnIn3,Tetragonal,0
MnIr,Cubic,0
MnIr,Tetragonal,0
MnIr,Trigonal,0
MnIr3,Hexagonal,0
MnMo3,Trigonal,0
MnN,Cubic,0.027966667
MnN,Hexagonal,0
MnN,Monoclinic,0
MnNi,Cubic,0
MnNi,Orthorhombic,0
MnNi,Tetragonal,0
MnNi,Trigonal,0
MnNi3,Cubic,0
MnO,Cubic,0.09485
MnO,Hexagonal,0
MnO,Orthorhombic,1.1478
MnO2,Cubic,1.5739
MnO2,Hexagonal,0.4359
MnO2,Monoclinic,0.508666667
MnO2,Orthorhombic,0.29415
MnO2,Tetragonal,0.5405
MnO2,Triclinic,0
MnO2,Trigonal,0.62995
MnO3,Orthorhombic,0
MnO4,Tetragonal,0
MnOs3,Hexagonal,0
MnP,Cubic,0
MnP,Hexagonal,0
MnP,Orthorhombic,0
MnP2,Orthorhombic,0
MnP4,Monoclinic,0.264475
MnP4,Triclinic,0.4577
MnPd,Cubic,0
MnPd,Tetragonal,0
MnPd2,Orthorhombic,0
MnPd3,Hexagonal,0
MnPd3,Tetragonal,0
MnPd3,Trigonal,0
MnPt,Tetragonal,0
MnPt,Trigonal,0
MnPt2,Trigonal,0
MnPt3,Cubic,0
MnRh,Cubic,0
MnRu,Hexagonal,0
MnRu3,Hexagonal,0
MnS,Cubic,0
MnS,Hexagonal,0
MnS2,Cubic,0
MnS2,Monoclinic,0
MnS2,Orthorhombic,0
MnS2,Tetragonal,0
MnS2,Trigonal,0
MnSb,Cubic,0
MnSb,Hexagonal,0
MnSb4,Tetragonal,0
MnSe,Cubic,0.0242
MnSe,Hexagonal,0
MnSe,Tetragonal,0
MnSe2,Cubic,0
MnSi,Cubic,0
MnSn,Cubic,0
MnSn,Hexagonal,0
MnSn2,Tetragonal,0
MnSn3,Hexagonal,0
MnSn3,Tetragonal,0
MnTe,Cubic,0
MnTe,Hexagonal,0
MnTe,Monoclinic,0
MnTe,Orthorhombic,0
MnTe2,Cubic,0
MnTl3,Hexagonal,0
MnTl3,Tetragonal,0
MnV,Cubic,0
MnV,Orthorhombic,0
MnV3,Cubic,0
MnZn,Cubic,0
MnZn,Hexagonal,0
MnZn13,Monoclinic,0
MnZn3,Cubic,0
MnZn3,Hexagonal,0
MnZn3,Trigonal,0
Mo12P,Trigonal,0
Mo13O33,Triclinic,0
Mo15N16,Monoclinic,0
Mo15S19,Hexagonal,0
Mo15Se19,Hexagonal,0
Mo15Se19,Monoclinic,0
Mo15Se19,Trigonal,0
Mo17O47,Orthorhombic,0
Mo21S8,Tetragonal,0
Mo2As3,Monoclinic,0
Mo2C,Hexagonal,0
Mo2C,Orthorhombic,0
Mo2C,Trigonal,0
Mo2N,Tetragonal,0
Mo2N,Trigonal,0
Mo2N3,Triclinic,0
Mo2O,Cubic,0
Mo2O3,Orthorhombic,0.5236
Mo2O5,Orthorhombic,0.756433333
Mo2O7,Monoclinic,0.036
Mo2Rh,Orthorhombic,0
Mo2Ru,Tetragonal,0
Mo2S3,Monoclinic,0
Mo3C2,Trigonal,0
Mo3H,Cubic,0
Mo3H,Tetragonal,0
Mo3I,Cubic,0
Mo3Ir,Cubic,0
Mo3N2,Tetragonal,0
Mo3O10,Hexagonal,0
Mo3O10,Orthorhombic,0
Mo3O7,Orthorhombic,0.9197
Mo3O8,Hexagonal,0
Mo3O8,Monoclinic,1.041633333
Mo3O8,Trigonal,0
Mo3Os,Cubic,0
Mo3Os2,Orthorhombic,0
Mo3P,Tetragonal,0
Mo3Pd,Cubic,0
Mo3Pt,Cubic,0
Mo3Ru2,Orthorhombic,0
Mo3S4,Triclinic,0.04795
Mo3S4,Trigonal,0
Mo3Se,Cubic,0
Mo3Se4,Triclinic,0
Mo3Se4,Trigonal,0
Mo4C3,Trigonal,0
Mo4Ir,Trigonal,0
Mo4O11,Monoclinic,0.0353
Mo4O11,Orthorhombic,0
Mo4O5,Tetragonal,0
Mo4O9,Tetragonal,0
Mo4P3,Orthorhombic,0
Mo4Ru,Orthorhombic,0
Mo5As4,Tetragonal,0
Mo5O14,Monoclinic,0
Mo5O14,Tetragonal,0
Mo7S8,Triclinic,0
Mo8O23,Monoclinic,0.615566667
Mo8P5,Monoclinic,0
Mo9O25,Monoclinic,0
Mo9O26,Monoclinic,0.6203
Mo9O26,Triclinic,0.4122
Mo9Se11,Hexagonal,0
Mo9Se11,Orthorhombic,0
MoAs,Orthorhombic,0
MoAs2,Monoclinic,0
MoBr2,Orthorhombic,2.1004
MoBr3,Hexagonal,0
MoBr3,Orthorhombic,0
MoC,Cubic,0
MoC,Hexagonal,0
MoCl2,Orthorhombic,2.4548
MoCl3,Monoclinic,0.348
MoCl3,Trigonal,1.2031
MoCl4,Monoclinic,0
MoCl4,Trigonal,0
MoCl5,Monoclinic,0
MoCl5,Orthorhombic,0
MoCl5,Triclinic,0.0033
MoCl6,Trigonal,1.09235
MoF3,Cubic,2.9582
MoF3,Trigonal,3.3753
MoF4,Triclinic,2.1602
MoF5,Monoclinic,1.6644
MoF5,Orthorhombic,1.04455
MoF6,Cubic,4.2423
MoF6,Orthorhombic,4.1687
MoH,Hexagonal,0
MoI2,Orthorhombic,1.6796
MoI3,Hexagonal,0
MoIr,Hexagonal,0
MoIr,Orthorhombic,0
MoIr3,Hexagonal,0
MoIr4,Trigonal,0
MoN2,Monoclinic,0
MoN2,Tetragonal,0
MoO2,Cubic,1.2595
MoO2,Hexagonal,0.2394
MoO2,Monoclinic,0.49085
MoO2,Orthorhombic,0.5682
MoO2,Tetragonal,0.3549
MoO2,Triclinic,0.87225
MoO2,Trigonal,0.45695
MoO3,Hexagonal,0
MoO3,Monoclinic,1.124628571
MoO3,Orthorhombic,1.032166667
MoO3,Triclinic,1.30918
MoO4,Monoclinic,0.4541
MoO4,Triclinic,0.249
MoO5,Monoclinic,0.24465
MoOs,Hexagonal,0
MoP,Cubic,0
MoP,Hexagonal,0
MoP2,Hexagonal,0
MoP2,Orthorhombic,0
MoP3,Cubic,0
MoP4,Monoclinic,0
MoPb,Tetragonal,0
MoPb3,Cubic,0
MoPd,Hexagonal,0
MoPd,Trigonal,0
MoPd2,Orthorhombic,0
MoPd3,Trigonal,0
MoPd4,Trigonal,0
MoPt,Hexagonal,0
MoPt,Orthorhombic,0
MoPt2,Orthorhombic,0
MoPt3,Cubic,0
MoPt3,Orthorhombic,0
MoPt3,Trigonal,0
MoRh,Hexagonal,0
MoRh,Orthorhombic,0
MoRh3,Hexagonal,0
MoRu,Hexagonal,0
MoRu3,Hexagonal,0
MoS2,Cubic,0
MoS2,Hexagonal,1.492725
MoS2,Orthorhombic,0
MoS2,Tetragonal,0.0418
MoS2,Trigonal,0.84442
MoS3,Monoclinic,0.36335
MoS3,Triclinic,0.0143
MoS6,Orthorhombic,0.2158
MoSe,Hexagonal,0
MoSe2,Hexagonal,1.2867
MoSe2,Trigonal,1.396066667
MoW,Orthorhombic,0
MoW11,Orthorhombic,0
N2Cl,Triclinic,0
N2F,Orthorhombic,0
N2O,Cubic,4.7833
N2O,Orthorhombic,4.7431
N2O,Trigonal,0.9687
N2O3,Orthorhombic,0.357425
N2O5,Hexagonal,0.6751
N3Cl,Orthorhombic,2.3595
N4Cl,Monoclinic,0.234
N4Cl,Orthorhombic,0.2312
N4O9,Monoclinic,0
Na15Pb4,Cubic,0
Na15Sn4,Cubic,0
Na26Cd141,Hexagonal,0
Na2Au,Tetragonal,0
Na2B29,Orthorhombic,0
Na2C,Cubic,0
Na2Cd11,Cubic,0
Na2Cl,Orthorhombic,0
Na2Cl,Tetragonal,0
Na2Cl,Trigonal,0
Na2In,Orthorhombic,0
Na2O,Cubic,1.8736
Na2O,Hexagonal,1.6212
Na2O,Monoclinic,1.6667
Na2O,Orthorhombic,1.0343
Na2O,Triclinic,0.3983
Na2O,Trigonal,1.4068
Na2O2,Cubic,0
Na2O2,Hexagonal,1.7361
Na2O2,Orthorhombic,0
Na2O2,Trigonal,0
Na2O9,Monoclinic,0.00825
Na2S,Cubic,2.4399
Na2S,Hexagonal,1.681
Na2S,Orthorhombic,2.1176
Na2S5,Orthorhombic,1.7772
Na2Se,Cubic,2.0153
Na2Sn,Tetragonal,0.0578
Na2Te,Cubic,2.0282
Na2Tl,Orthorhombic,0
Na3Ag,Cubic,0
Na3Ag,Hexagonal,0
Na3Ag,Tetragonal,0
Na3Al,Cubic,0
Na3As,Cubic,0.1167
Na3As,Hexagonal,0.0783
Na3As7,Monoclinic,1.5304
Na3Au,Cubic,0
Na3Au,Hexagonal,0
Na3Au,Tetragonal,0
Na3B,Cubic,0
Na3B,Tetragonal,0
Na3B20,Orthorhombic,0
Na3Be,Cubic,0
Na3Be,Tetragonal,0
Na3Bi,Cubic,0
Na3Bi,Hexagonal,0
Na3C,Cubic,0
Na3Ca,Cubic,0
Na3Ca,Hexagonal,0
Na3Cd,Cubic,0
Na3Cd,Hexagonal,0
Na3Cd,Tetragonal,0
Na3Ce,Cubic,0
Na3Cl,Tetragonal,0
Na3Cl2,Orthorhombic,0
Na3Cl2,Tetragonal,0
Na3Co,Cubic,0
Na3Cr,Tetragonal,0
Na3Cu,Tetragonal,0
Na3Dy,Hexagonal,0
Na3Eu,Cubic,0
Na3Fe,Cubic,0
Na3Fe,Hexagonal,0
Na3Ga,Cubic,0
Na3Ga,Hexagonal,0
Na3Ge,Cubic,0
Na3Hf,Cubic,0
Na3Hf,Hexagonal,0
Na3Hg,Cubic,0
Na3Hg,Hexagonal,0
Na3Hg,Tetragonal,0
Na3Hg2,Tetragonal,0
Na3In,Cubic,0
Na3In,Tetragonal,0
Na3Ir,Tetragonal,0
Na3La,Cubic,0
Na3La,Hexagonal,0
Na3Mg,Cubic,0
Na3Mg,Hexagonal,0
Na3Mg,Tetragonal,0
Na3Mn,Tetragonal,0
Na3Mo,Tetragonal,0
Na3N,Cubic,0
Na3N,Hexagonal,0
Na3N,Orthorhombic,0.0063
Na3Nb,Tetragonal,0
Na3Nd,Hexagonal,0
Na3Ni,Cubic,0
Na3Ni,Tetragonal,0
Na3Np,Hexagonal,0
Na3Os,Cubic,0
Na3Os,Hexagonal,0
Na3Os,Tetragonal,0
Na3P,Hexagonal,0.4033
Na3P11,Orthorhombic,1.6239
Na3Pd,Cubic,0
Na3Pd,Tetragonal,0
Na3Pm,Hexagonal,0
Na3Pr,Tetragonal,0
Na3Pt,Hexagonal,0
Na3Pt,Tetragonal,0
Na3Pu,Cubic,0
Na3Pu,Hexagonal,0
Na3Re,Cubic,0
Na3Re,Hexagonal,0
Na3Rh,Hexagonal,0
Na3Rh,Orthorhombic,0
Na3Rh,Tetragonal,0
Na3Ru,Hexagonal,0
Na3Ru,Tetragonal,0
Na3Sb,Hexagonal,0.3946
Na3Sc,Cubic,0
Na3Si,Cubic,0
Na3Si17,Cubic,0
Na3Si34,Trigonal,0
Na3Sm,Tetragonal,0
Na3Sn,Cubic,0
Na3Sn,Tetragonal,0
Na3Ta,Tetragonal,0
Na3Tc,Cubic,0
Na3Tc,Hexagonal,0
Na3Tc,Tetragonal,0
Na3Ti,Cubic,0
Na3Ti,Hexagonal,0
Na3Tl,Cubic,0
Na3Tl,Hexagonal,0
Na3Tl,Tetragonal,0
Na3Tl4,Trigonal,0
Na3W,Tetragonal,0
Na3Yb,Cubic,0
Na3Yb,Hexagonal,0
Na3Zn,Cubic,0
Na3Zn,Hexagonal,0
Na3Zn,Tetragonal,0
Na3Zr,Cubic,0
Na3Zr,Hexagonal,0
Na4Ag,Cubic,0
Na4Au,Cubic,0
Na4Pt,Cubic,0
Na4Si23,Cubic,0
Na5As4,Monoclinic,0
Na5Si34,Trigonal,0
Na5Si51,Monoclinic,0
Na5Sn13,Orthorhombic,0
Na5Sn2,Trigonal,0
Na6O,Orthorhombic,0
Na7Ga13,Trigonal,0
Na7Si51,Monoclinic,0
Na7Sn12,Triclinic,0.3226
Na8Hg3,Trigonal,0
Na9Hg,Orthorhombic,0.0583
Na9Sn4,Hexagonal,0
Na9Sn4,Orthorhombic,0
NaAc,Hexagonal,0
NaAc3,Cubic,0
NaAg2,Cubic,0
NaAg3,Cubic,0
NaAg3,Tetragonal,0
NaAl3,Cubic,0
NaAl3,Tetragonal,0
NaAs,Monoclinic,0.5734
NaAs,Orthorhombic,0.5472
NaAs,Tetragonal,0
NaAs2,Cubic,0
NaAu2,Cubic,0
NaAu3,Hexagonal,0
NaAu3,Tetragonal,0
NaB,Cubic,0
NaB15,Orthorhombic,0
NaBi,Tetragonal,0
NaBi3,Hexagonal,0
NaBr,Cubic,4.0895
NaC,Orthorhombic,3.4916
NaC,Tetragonal,3.1659
NaC2,Cubic,0
NaC2,Orthorhombic,0.0203
NaC64,Hexagonal,0
NaCa3,Cubic,0
NaCa3,Tetragonal,0
NaCd3,Cubic,0
NaCd3,Hexagonal,0
NaCd3,Tetragonal,0
NaCe3,Cubic,0
NaCl,Cubic,4.48865
NaCl,Hexagonal,4.3847
NaCl3,Cubic,0
NaCl3,Orthorhombic,2.7105
NaCl7,Cubic,0.4348
NaCo3,Hexagonal,0
NaCu,Hexagonal,0
NaCu3,Cubic,0
NaCu3,Tetragonal,0
NaDy3,Cubic,0
NaDy3,Hexagonal,0
NaEr3,Cubic,0
NaEu3,Tetragonal,0
NaF,Cubic,6.204
NaF3,Tetragonal,0
NaGa,Orthorhombic,0
NaGa3,Cubic,0
NaGa4,Tetragonal,0
NaGd3,Hexagonal,0
NaGe,Monoclinic,0.6652
NaH,Cubic,2.3998
NaHg,Orthorhombic,0
NaHg2,Hexagonal,0
NaHg3,Cubic,0
NaHg3,Hexagonal,0
NaHo3,Cubic,0
NaHo3,Tetragonal,0
NaI,Cubic,3.5687
NaI,Orthorhombic,2.7455
NaI,Tetragonal,3.0807
NaIn,Cubic,0
NaIn2,Cubic,0
NaIn3,Cubic,0
NaIn3,Hexagonal,0
NaIn3,Tetragonal,0
NaLa,Hexagonal,0
NaLa3,Cubic,0
NaLi3,Hexagonal,0
NaLi3,Tetragonal,0
NaLu3,Cubic,0
NaLu3,Tetragonal,0
NaMg,Orthorhombic,0
NaMg149,Hexagonal,0
NaMg15,Hexagonal,0
NaMg3,Cubic,0
NaMg3,Hexagonal,0
NaMg3,Orthorhombic,0
NaMg3,Tetragonal,0
NaMg7,Hexagonal,0
NaMo3,Cubic,0
NaN,Cubic,0
NaN,Orthorhombic,0.0913
NaN3,Cubic,0
NaN3,Monoclinic,1.8463875
NaN3,Trigonal,4.1509
NaNb3,Cubic,0
NaNd3,Cubic,0
NaNi3,Cubic,0
NaNi3,Tetragonal,0
NaNp3,Tetragonal,0
NaO2,Cubic,0
NaO2,Monoclinic,0.4836
NaO2,Orthorhombic,0
NaO2,Tetragonal,0
NaO2,Trigonal,0
NaO3,Orthorhombic,0.6064
NaO5,Monoclinic,0
NaO8,Monoclinic,0.0277
NaP,Orthorhombic,0.8684
NaP15,Triclinic,1.4966
NaP5,Orthorhombic,1.3958
NaP7,Tetragonal,1.7429
NaPb,Tetragonal,0.1566
NaPb3,Cubic,0
NaPd3,Tetragonal,0
NaPm3,Cubic,0
NaPr3,Cubic,0
NaPt,Hexagonal,0
NaPt2,Cubic,0
NaPu,Triclinic,0
NaPu,Trigonal,0
NaRe3,Cubic,0
NaRu3,Tetragonal,0
NaS,Cubic,0
NaS,Hexagonal,1.05165
NaS,Monoclinic,0.3534
NaS2,Tetragonal,2.0185
NaSb,Monoclinic,0.6041
NaSc3,Tetragonal,0
NaSe,Cubic,0
NaSe,Hexagonal,0.4942
NaSe2,Tetragonal,1.1815
NaSi,Monoclinic,1.20365
NaSi34,Cubic,0
NaSi6,Hexagonal,0
NaSi6,Orthorhombic,0
NaSi68,Trigonal,0.0431
NaSn,Tetragonal,0.3429
NaSn2,Monoclinic,0
NaSn3,Hexagonal,0
NaSn3,Tetragonal,0
NaSn5,Tetragonal,0
NaSr3,Hexagonal,0
NaTa3,Cubic,0
NaTb3,Cubic,0
NaTb3,Hexagonal,0
NaTc3,Cubic,0
NaTe,Orthorhombic,0.7888
NaTe3,Trigonal,0.5092
NaTi3,Hexagonal,0
NaTl,Cubic,0
NaTl,Hexagonal,0
NaTl,Orthorhombic,0
NaTl2,Cubic,0
NaTl3,Hexagonal,0
NaTl3,Tetragonal,0
NaTm,Hexagonal,0
NaTm3,Cubic,0
NaY3,Cubic,0
NaY3,Tetragonal,0
NaYb3,Cubic,0
NaYb3,Hexagonal,0
NaZn13,Cubic,0
NaZn3,Hexagonal,0
Nb10C7,Monoclinic,0
Nb10Ge7,Trigonal,0
Nb11S12,Monoclinic,0
Nb11S12,Trigonal,0
Nb12N11,Monoclinic,0
Nb12O29,Monoclinic,0
